"row","col","label"
"34","47","ROI1"
"35","47","ROI1"
"36","47","ROI1"
"37","47","ROI1"
"38","47","ROI1"
"39","47","ROI1"
"40","47","ROI1"
"41","47","ROI1"
"42","47","ROI1"
"43","47","ROI1"
"44","47","ROI1"
"45","47","ROI1"
"46","47","ROI1"
"18","48","ROI1"
"19","48","ROI1"
"20","48","ROI1"
"21","48","ROI1"
"22","48","ROI1"
"23","48","ROI1"
"24","48","ROI1"
"25","48","ROI1"
"26","48","ROI1"
"27","48","ROI1"
"28","48","ROI1"
"29","48","ROI1"
"30","48","ROI1"
"31","48","ROI1"
"32","48","ROI1"
"33","48","ROI1"
"34","48","ROI1"
"35","48","ROI1"
"36","48","ROI1"
"37","48","ROI1"
"38","48","ROI1"
"39","48","ROI1"
"40","48","ROI1"
"41","48","ROI1"
"43","48","ROI1"
"44","48","ROI1"
"20","49","ROI1"
"21","49","ROI1"
"22","49","ROI1"
"23","49","ROI1"
"24","49","ROI1"
"25","49","ROI1"
"26","49","ROI1"
"27","49","ROI1"
"28","49","ROI1"
"29","49","ROI1"
"30","49","ROI1"
"31","49","ROI1"
"32","49","ROI1"
"33","49","ROI1"
"34","49","ROI1"
"35","49","ROI1"
"36","49","ROI1"
"37","49","ROI1"
"38","49","ROI1"
"39","49","ROI1"
"40","49","ROI1"
"41","49","ROI1"
"42","49","ROI1"
"43","49","ROI1"
"44","49","ROI1"
"22","50","ROI1"
"23","50","ROI1"
"24","50","ROI1"
"25","50","ROI1"
"26","50","ROI1"
"27","50","ROI1"
"28","50","ROI1"
"29","50","ROI1"
"30","50","ROI1"
"31","50","ROI1"
"32","50","ROI1"
"34","50","ROI1"
"35","50","ROI1"
"36","50","ROI1"
"38","50","ROI1"
"39","50","ROI1"
"40","50","ROI1"
"41","50","ROI1"
"42","50","ROI1"
"26","51","ROI1"
"27","51","ROI1"
"28","51","ROI1"
"29","51","ROI1"
"30","51","ROI1"
"31","51","ROI1"
"32","51","ROI1"
"33","51","ROI1"
"34","51","ROI1"
"35","51","ROI1"
"36","51","ROI1"
"37","51","ROI1"
